SKU,Title,Description,Assets,Price,Stock,Category,Brand
25239000,"Hach 5500 sc Ammonia Monochloramine Acidic Surfactant Wash, 2 L 25239000","Cleaning solution for 5500 sc Ammonia Monochloramine Analyser, 2 L
",https://ie.hach.com/5500-sc-ammonia-monochloramine-acidic-surfactant-wash-2-l/product?id=24825222275&callback=qs#,48.75,10,Water Analytics,Hach
8575000,Hach CL17sc Tubing Kit (pre-assembled) 8575000,"The CL17sc tubing kit includes a pre-assembled tubing harness, magnetic stir bar, and user instructions. This design allows for tubing changes in just a few minutes.
",https://ie.hach.com/asset-get.product.image.jsa?sku=8575000&type=P&size=M,160.28,10,Water Analytics,Hach
2651700,"Hach Manganese Reagent Set, PAN, 0.006-0.700mg/L Mn 2651700","Self contained dropping bottles and powder reagents in sealed packages for determination of Manganese by the PAN method.
Set contains: Alkal. Cyanide reagent (2122326) 50mL, Ascorbic acid (1457799), PAN-Indicator solution (2122426) 50 mL",https://ie.hach.com/asset-get.product.image.jsa?sku=2651700&type=P&size=M|https://ie.hach.com/asset-get.product.image-en.jsa?sku=2651700&type=S&size=M,117.33,10,Water Analytics,Hach
LEV015.98.11302,"Hach HQ1130 Portable Dedicated Dissolved Oxygen Meter with Rugged Field Dissolved Oxygen Electrode, 5 m Cable LEV015.98.11302","A robust and intuitive range of portable meters, instilling confidence in reporting and managing your results.
The HQ Series is for water quality professionals who want to perform electrochemical analysis for field and lab environments. Our new portable platform will allow you to collect intuitive, accurate measurements, manage data, and easily review results, while supplying an IP67 robustness rating.
They provide a true rugged, field-ready solution with on-screen, visual step-by-step operating guidance that provides users with confidence in reporting and managing their results. Unlike other field meters with basic user interfaces and without easily accessible data, the HQ Series secures, simplifies, and accelerates the complete measurement process for field users.

Choose from 4 models, including the three-input HQ4000 series, dual-input HQ2000 series, and single-input HQ1000 series. These meters offer a range in measurement versatility - eliminating the need for multiple pieces of equipment.

Performing a successful calibration has never been so simple
Deliver your daily activity in just a few clicks
Sensors designed for every application
Peace of mind: Hach service and support will be there for you",https://ie.hach.com/asset-get.product.image.jsa?sku=LEV015.98.11302&type=P&size=M|https://ie.hach.com/asset-get.product.image-en.jsa?sku=LEV015.98.11302&type=S&size=M|https://ie.hach.com/asset-get.product.image-en.jsa?sku=LEV015.98.11302&type=A1&size=M,1962.25,10,Water Analytics,Hach
5825800,Hach HQD Field case 5825800,"For Standard electrodes. Convenient plastic case, rugged and lightweight. Includes Outdoor Kit (shockproof plastic cover for outdoor use; with hand strap and neck strap) and 5 x 120mL sample cups.
",https://ie.hach.com/asset-get.product.image.jsa?sku=5825800&type=P&size=M,100.28,10,Water Analytics,Hach
DBX04R,Dorman Smith 4 Way 250A TP&N Distribution Board DBX04R,"Current Rating: 250A
No. ways: 4
Incoming options: AV3100-3125, AV4100-4125 with DBXCKR, 4 Pole RCCB or YA3 MCCB up to 250A mounted in DBXYA3
Outgoing options: Single and Triple Pole K Series MCB, Single or Double Pole K Series RCBO and Double and 4 Pole RCCB
Exceeds the requirements of EN60439-3
IP Rating: IP4X
Height: 544mm
Width: 484mm
Depth: 159mm
Certified: Busbar certified to 10kA for 250mS",https://storage.electrika.com/manu/man-0160/picsprodmedium/tpnboard_2_20mg6e.jpg|https://storage.electrika.com/manu/man-0160/picsprod/tpnboard_1_jbcved.jpg,123.45,123,Distribution Boards,Dorman Smith
DBX06R,Dorman Smith 6 way 250A TP&N distribution board DBX06R,"Current Rating: 250A
No. ways: 6
Incoming options: AV3100-3125, AV4100-4125 with DBXCKR, 4 Pole RCCB or YA3 MCCB up to 250A mounted in DBXYA3
Outgoing options: Single and Triple Pole K Series MCB, Single or Double Pole K Series RCBO and Double and 4 Pole RCCB
Exceeds the requirements of EN60439-3
IP Rating: IP4X
Height: 598mm
Width: 484mm
Depth: 159mm
Certified: Busbar certified to 10kA for 250mS",https://storage.electrika.com/manu/man-0160/picsprodmedium/tpnboard_2_20mg6e.jpg|https://storage.electrika.com/manu/man-0160/picsprod/tpnboard_1_jbcved.jpg,123.45,123,Distribution Boards,Dorman Smith
DBX08R,Dorman Smith 8 way 250A TP&N distribution board DBX08R,"Current Rating: 250A
No. ways: 8
Incoming options: AV3100-3125, AV4100-4125 with DBXCKR, 4 Pole RCCB or YA3 MCCB up to 250A mounted in DBXYA3
Outgoing options: Single and Triple Pole K Series MCB, Single or Double Pole K Series RCBO and Double and 4 Pole RCCB
Exceeds the requirements of EN60439-3
IP Rating: IP4X
Height: 651mm
Width: 484mm
Depth: 159mm
Certified: Busbar certified to 10kA for 250mS",https://storage.electrika.com/manu/man-0160/picsprodmedium/tpnboard_2_20mg6e.jpg|https://storage.electrika.com/manu/man-0160/picsprod/tpnboard_1_jbcved.jpg,123.45,123,Distribution Boards,Dorman Smith
DBX12R,Dorman Smith 12 way 250A TP&N distribution board DBX12R,"Current Rating: 250A
No. ways: 12
Incoming options: AV3100-3125, AV4100-4125 with DBXCKR, 4 Pole RCCB or YA3 MCCB up to 250A mounted in DBXYA3
Outgoing options: Single and Triple Pole K Series MCB, Single or Double Pole K Series RCBO and Double and 4 Pole RCCB
Exceeds the requirements of EN60439-3
IP Rating: IP4X
Height: 758mm
Width: 484mm
Depth: 159mm
Certified: Busbar certified to 10kA for 250mS",https://storage.electrika.com/manu/man-0160/picsprodmedium/tpnboard_2_20mg6e.jpg|https://storage.electrika.com/manu/man-0160/picsprod/tpnboard_1_jbcved.jpg,123.45,123,Distribution Boards,Dorman Smith
DBX16R,Dorman Smith 16 way 250A TP&N distribution board DBX16R,"Current Rating: 250A
No. ways: 16
Incoming options: AV3100-3125, AV4100-4125 with DBXCKR, 4 Pole RCCB or YA3 MCCB up to 250A mounted in DBXYA3
Outgoing options: Single and Triple Pole K Series MCB, Single or Double Pole K Series RCBO and Double and 4 Pole RCCB
Exceeds the requirements of EN60439-3
IP Rating: IP4X
Height: 865mm
Width: 484mm
Depth: 159mm
Certified: Busbar certified to 10kA for 250mS",https://storage.electrika.com/manu/man-0160/picsprodmedium/tpnboard_2_20mg6e.jpg|https://storage.electrika.com/manu/man-0160/picsprod/tpnboard_1_jbcved.jpg,123.45,123,Distribution Boards,Dorman Smith
DBX20R,Dorman Smith 20 way 250A TP&N distribution board DBX20R,"Current Rating: 250A
No. ways: 20
Incoming options: AV3100-3125, AV4100-4125 with DBXCKR, 4 Pole RCCB or YA3 MCCB up to 250A mounted in DBXYA3
Outgoing options: Single and Triple Pole K Series MCB, Single or Double Pole K Series RCBO and Double and 4 Pole RCCB
Exceeds the requirements of EN60439-3
IP Rating: IP4X
Height: 1025mm
Width: 484mm
Depth: 159mm
Certified: Busbar certified to 10kA for 250mS",https://storage.electrika.com/manu/man-0160/picsprodmedium/tpnboard_2_20mg6e.jpg|https://storage.electrika.com/manu/man-0160/picsprod/tpnboard_1_jbcved.jpg,123.45,123,Distribution Boards,Dorman Smith
DBX24R,Dorman Smith 24 way 250A TP&N distribution board DBX24R,"Current Rating: 250A
No. ways: 24
Incoming options: AV3100-3125, AV4100-4125 with DBXCKR, 4 Pole RCCB or YA3 MCCB up to 250A mounted in DBXYA3
Outgoing options: Single and Triple Pole K Series MCB, Single or Double Pole K Series RCBO and Double and 4 Pole RCCB
Exceeds the requirements of EN60439-3
IP Rating: IP4X
Height: 1132mm
Width: 484mm
Depth: 159mm
Certified: Busbar certified to 10kA for 250mS",https://storage.electrika.com/manu/man-0160/picsprodmedium/tpnboard_2_20mg6e.jpg|https://storage.electrika.com/manu/man-0160/picsprod/tpnboard_1_jbcved.jpg,123.45,123,Distribution Boards,Dorman Smith
DBXBM,Dorman Smith 5 x 1P MCB Blanks plus 5 x Busbar Terminal Blanks DBXBM,For use with: 5 x Single Pole MCB Blanks and 5 x Busbar Terminal Blanks for Distribution Boards,https://www.dungannonelectrical.co.uk/streamProductImage.aspx?&width=500&height=500&paddingColour=ffffff&ref=DBXBM&ver=2&x=.jpg,123.45,123,Accessories,Dorman Smith
DBXBP,Dorman Smith 4 x 3P MCB Blanks plus 12 x Busbar Terminal Blanks DBXBP,For use with: 4 x Triple Pole MCB Blanks and 12 x Busbar Terminal Blanks for TP&N Distribution Boards,https://images-na.ssl-images-amazon.com/images/I/21iy9GmH1QL._QL70_ML2_.jpg,123.45,123,Accessories,Dorman Smith
K1PB06,Dorman Smith MCB K Series Type B SP 6A 10Ka K1PB06,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 6A B type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105864|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105865?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PB10,Dorman Smith MCB SP Type B 10A 10KA K1PB10,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 10A B type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://www.tradesparky.com/media/shared/productimages/dorman-smith-switchgear-limited/2cad5ab2-4842-411c-b417-3eae30d8cda5.png?p=260,123.45,123,MCBs,Dorman Smith
K1PB16,Dorman Smith MCB K Series Type B Single Pole 16A 10Ka K1PB16,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 16A B type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105870?w=515&h=515|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105871?w=515&h=515|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105872?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PB20,Dorman Smith MCB K Series Type B Single Pole 20A 10Ka K1PB20,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 20A B type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105875|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105876?w=515&h=515|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105877?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PB25,Dorman Smith K Series 10kA 1-pole 25A B type MCB K1PB25,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm",https://storage.electrika.com/manu/man-0160/picsprod/1pole_1_8xdg9k.jpg|https://storage.electrika.com/manu/man-0160/picsprod/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K1PB32,Dorman Smith MCB K Series Type B Single Pole 32A 10Ka K1PB32,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 32A B type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105878|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105879?w=515&h=515|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105880?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PB40,Dorman Smith MCB K Series Type B SP 40A 10Ka K1PB40,"Dorman Loadlimiter 63 Miniature Circuit Breaker suitable for TP and N distribution boards. It exceeds the requirements of EN 60898 standards, the maximum cable termination of 35mm² and 81mm high current MCB width.

· Contact position indicator
· Maximum cable termination of 35mm²
· 10kA rated to the requirements of EN 60898
· 15kA rated to the requirements of EN 60947",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/147605,123.45,123,MCBs,Dorman Smith
K1PB50,Dorman Smith MCB K Series Type B SP 50A 10Ka K1PB50,"Dorman Smith Switchgear K1PB50 Loadlimiter 63 MCB K Series Type B SP 50A 10kA

· Product: Circuit Breaker
· Type: MCB
· Pole Configuration: SP
· Trip Type: Type B
· Short Circuit Rating: 10 kA
· Cable Capacity: 35 mm2
· Height: 88 mm
· Width: 17.5 mm
· Depth: 69.5 mm
· Current Rating: 50 A",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/195900,123.45,123,MCBs,Dorman Smith
K1PB63,Dorman Smith MCB K Series Type B SP 63A 10Ka K1PB63,"Dorman Loadlimiter 63 Miniature Circuit Breaker suitable for TP and N distribution boards. It exceeds the requirements of EN 60898 standards, the maximum cable termination of 35mm² and 81mm high current MCB width.

· Contact position indicator
· Maximum cable termination of 35mm²
· 10kA rated to the requirements of EN 60898
· 15kA rated to the requirements of EN 60947",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/147606,123.45,123,MCBs,Dorman Smith
K1PC01,Dorman Smith K Series 10kA 1-pole 1A C type MCB K1PC01,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm",https://storage.electrika.com/manu/man-0160/picsprod/1pole_1_8xdg9k.jpg|https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K1PC02,Dorman Smith K Series 10kA 1-pole 2A C type MCB K1PC02,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/1pole_1_8xdg9k.jpg|https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K1PC04,Dorman Smith K Series 10kA 1-pole 4A C type MCB K1PC04,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm",https://storage.electrika.com/manu/man-0160/picsprod/1pole_1_8xdg9k.jpg|https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K1PC06,Dorman Smith MCB K Series Single Pole Type C 6A 10/15kA K1PC06,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 6A C type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105881|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105882?w=515&h=515|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105883?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PC10,Dorman Smith MCB K Series Type C Single Pole 10A 10Ka K1PC10,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 10A C type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105886?w=515&h=515|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105884|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105885?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PC16,Dorman Smith MCB K Series Type C Single Pole 16A 10Ka K1PC16,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 16A C type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105889?w=515&h=515|https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105887;https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105888?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PC20,Dorman Smith MCB K Series Type C Single Pole 20A 10Ka K1PC20,"Product Details
Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 20A C type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105892?w=515&h=515;https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328595/FULL;https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105891?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PC25,Dorman Smith MCB K Series Type C SP 25A 10Ka K1PC25,"Dorman Loadlimiter 63 Miniature Circuit Breaker suitable for TP and N distribution boards. It exceeds the requirements of EN 60898 standards, the maximum cable termination of 35mm² and 81mm high current MCB width.

· Contact position indicator
· Maximum cable termination of 35mm²
· 10kA rated to the requirements of EN 60898
· 15kA rated to the requirements of EN 60947",https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328596/FULL,123.45,123,MCBs,Dorman Smith
K1PC32,Dorman Smith MCB K Series Type C Single Pole 32A 10Ka K1PC32,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 32A C type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105896?w=515&h=515;https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328723/FULL;https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105895?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PC40,Dorman Smith MCB K Series Type C SP 40A 10Ka K1PC40,"Dorman Loadlimiter 63 Miniature Circuit Breaker suitable for TP and N distribution boards. It exceeds the requirements of EN 60898 standards, the maximum cable termination of 35mm² and 81mm high current MCB width.

· Contact position indicator
· Maximum cable termination of 35mm²
· 10kA rated to the requirements of EN 60898
· 15kA rated to the requirements of EN 60947",https://storage.electrika.com/manu/man-0160/picsprodmedium/1pole_1_8xdg9k.jpg,123.45,123,MCBs,Dorman Smith
K1PC50,Dorman Smith MCB K Series Type C SP 50A 10Ka K1PC50,"Dorman Loadlimiter 63 Miniature Circuit Breaker suitable for TP and N distribution boards. It exceeds the requirements of EN 60898 standards, the maximum cable termination of 35mm² and 81mm high current MCB width.

· Contact position indicator
· Maximum cable termination of 35mm²
· 10kA rated to the requirements of EN 60898
· 15kA rated to the requirements of EN 60947",https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328725/FULL,123.45,123,MCBs,Dorman Smith
K1PC63,Dorman Smith MCB K Series Type C SP 63A 10Ka K1PC63,"Miniature Circuit breakers are designed to be used with the Loadlimiter 63 SP&N and TP&N distribution board systems.

· 1-pole MCB
· 10kA MCB 1-pole 63A C type
· 10kA rated to EN 60898
· 15kA rated to EN 60947
· Contact position indicator
· Maximum cable termination of 35mm²",https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105899?w=515&h=515;https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328730/FULL;https://asset.eezybridge.com/thumb/9288b423-ae4e-41a5-aa43-6b84017a6060/105898?w=515&h=515,123.45,123,MCBs,Dorman Smith
K1PD06,Dorman Smith MCB K Series Type D SP 6A 10Ka K1PD06,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm",https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328731/FULL,123.45,123,MCBs,Dorman Smith
K1PD10,Dorman Smith MCB K Series Type D SP 10A 10Ka K1PD10,,https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328732/FULL,123.45,123,MCBs,Dorman Smith
K1PD16,Dorman Smith MCB K Series Type D SP 16A 10Ka K1PD16,,https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328737/FULL,123.45,123,MCBs,Dorman Smith
K1PD20,Dorman Smith MCB K Series Type D SP 20A 10Ka K1PD20,"Dorman Loadlimiter 63 Miniature Circuit Breaker suitable for TP and N distribution boards. It exceeds the requirements of EN 60898 standards, the maximum cable termination of 35mm² and 81mm high current MCB width.

· Contact position indicator
· Maximum cable termination of 35mm²
· 10kA rated to the requirements of EN 60898
· 15kA rated to the requirements of EN 60947",https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328739/FULL,123.45,123,MCBs,Dorman Smith
K1PD25,Dorman Smith MCB K Series Type D 10/15kA 25a K1PD25,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm",https://storage.electrika.com/manu/man-0160/picsprod/1pole_1_8xdg9k.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K1PD32,Dorman Smith MCB K Series Type D SP 32A 10Ka K1PD32,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/1pole_1_8xdg9k.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
T1PD40,Dorman Smith MCB T Series Type D SP 40A T1PD40,"6kA rated to the requirements of EN 60898
10kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 17.5mm
* Please be advised that the ""T"" series MCBs look physically different to the K series.",https://storage.electrika.com/manu/man-0160/picsprod/1pole_1_8xdg9k.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
T1PD50,Dorman Smith MCB T Series Type D SP 50A T1PD50,MCB T Series Type D SP 50A,https://storage.electrika.com/manu/man-0160/picsprod/1pole_1_8xdg9k.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
T1PD63,Dorman Smith MCB T Series Type D SP 63A T1PD63,MCB T Series Type D SP 63A,https://storage.electrika.com/manu/man-0160/picsprod/1pole_1_8xdg9k.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
PB204YB1,Dorman Smith Loadbank YB1 4 way 250A panel board PB204YB1,"The Loadbank 250 modular enclosure system is engineered to provide the unrivalled flexibility and build simplicity needed in order to produce a wide range of power distribution solutions. It consists of TP&N busbars of 400A and 800A with three different sizes of 6, 12 or 18 outgoing ways.

This range houses the incoming and outgoing devices in separate adjoining enclosures which then allows the widest range of possible circuit permutations, including oversized outgoing circuits, which can then be accommodated within a common format.

Incoming options range from 250A MCCBs to 800A switch fuses depending on the board. There is a single frame size MCCB for outgoing devices which is the YB3 frame MCCB up to 250A.

The standard finish is epoxy powder coating in light grey RAL 7035.

Compliance
• Panel Boards EN 61439-1
• MCCBs EN 60947-2",http://dormansmithswitchgear.com/wp/wp-content/uploads/2014/10/loadbank250_main.jpg,123.45,123,Panel Boards,Dorman Smith
PB206YB1,Dorman Smith Loadbank YB1 6 way 250A panel board PB206YB1,"The Loadbank 250 modular enclosure system is engineered to provide the unrivalled flexibility and build simplicity needed in order to produce a wide range of power distribution solutions. It consists of TP&N busbars of 400A and 800A with three different sizes of 6, 12 or 18 outgoing ways.

This range houses the incoming and outgoing devices in separate adjoining enclosures which then allows the widest range of possible circuit permutations, including oversized outgoing circuits, which can then be accommodated within a common format.

Incoming options range from 250A MCCBs to 800A switch fuses depending on the board. There is a single frame size MCCB for outgoing devices which is the YB3 frame MCCB up to 250A.

The standard finish is epoxy powder coating in light grey RAL 7035.

Compliance
• Panel Boards EN 61439-1
• MCCBs EN 60947-3",http://dormansmithswitchgear.com/wp/wp-content/uploads/2014/10/loadbank250_main.jpg,123.45,123,Panel Boards,Dorman Smith
PB208YB1,Dorman Smith Loadbank YB1 8 way 250A panel board PB208YB1,"The Loadbank 250 modular enclosure system is engineered to provide the unrivalled flexibility and build simplicity needed in order to produce a wide range of power distribution solutions. It consists of TP&N busbars of 400A and 800A with three different sizes of 6, 12 or 18 outgoing ways.

This range houses the incoming and outgoing devices in separate adjoining enclosures which then allows the widest range of possible circuit permutations, including oversized outgoing circuits, which can then be accommodated within a common format.

Incoming options range from 250A MCCBs to 800A switch fuses depending on the board. There is a single frame size MCCB for outgoing devices which is the YB3 frame MCCB up to 250A.

The standard finish is epoxy powder coating in light grey RAL 7035.

Compliance
• Panel Boards EN 61439-1
• MCCBs EN 60947-4",http://dormansmithswitchgear.com/wp/wp-content/uploads/2014/10/loadbank250_main.jpg,123.45,123,Panel Boards,Dorman Smith
PB212YB1,Dorman Smith Loadbank YB1 12 way 250A panel board PB212YB1,"The Loadbank 250 modular enclosure system is engineered to provide the unrivalled flexibility and build simplicity needed in order to produce a wide range of power distribution solutions. It consists of TP&N busbars of 400A and 800A with three different sizes of 6, 12 or 18 outgoing ways.

This range houses the incoming and outgoing devices in separate adjoining enclosures which then allows the widest range of possible circuit permutations, including oversized outgoing circuits, which can then be accommodated within a common format.

Incoming options range from 250A MCCBs to 800A switch fuses depending on the board. There is a single frame size MCCB for outgoing devices which is the YB3 frame MCCB up to 250A.

The standard finish is epoxy powder coating in light grey RAL 7035.

Compliance
• Panel Boards EN 61439-1
• MCCBs EN 60947-5",http://dormansmithswitchgear.com/wp/wp-content/uploads/2014/10/loadbank250_main.jpg,123.45,123,Panel Boards,Dorman Smith
PB406YB1,Dorman Smith Loadbank YB1 6 way 400A panel board PB406YB1,"The Loadbank 250 modular enclosure system is engineered to provide the unrivalled flexibility and build simplicity needed in order to produce a wide range of power distribution solutions. It consists of TP&N busbars of 400A and 800A with three different sizes of 6, 12 or 18 outgoing ways.

This range houses the incoming and outgoing devices in separate adjoining enclosures which then allows the widest range of possible circuit permutations, including oversized outgoing circuits, which can then be accommodated within a common format.

Incoming options range from 250A MCCBs to 800A switch fuses depending on the board. There is a single frame size MCCB for outgoing devices which is the YB3 frame MCCB up to 250A.

The standard finish is epoxy powder coating in light grey RAL 7035.

Compliance
• Panel Boards EN 61439-1
• MCCBs EN 60947-6",http://dormansmithswitchgear.com/wp/wp-content/uploads/2014/10/loadbank250_main.jpg,123.45,123,Panel Boards,Dorman Smith
